,Unnamed: 0,author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
14,14,Al Jazeera,"India: Border state ambush kills five soldiers, two civilians","Suspected rebels ambushed a convoy of India’s paramilitary soldiers in northeastern state of Manipur, officials say.",https://www.aljazeera.com/news/2021/11/13/india-border-state-ambush-kills-five-soldiers-two-civilians,https://www.aljazeera.com/wp-content/uploads/2021/11/WEB_MAP_INDIA_CHURACHANDPUR.jpg?fit=1000%2C563,2021-11-13T14:42:16Z,"At least five Indian soldiers and two civilians have been killed in an attack carried out by an armed group in Indias northeastern state of Manipur, officials said.
The suspected rebels ambushed a c… [+2122 chars]",al-jazeera-english,Al Jazeera English
15,15,Al Jazeera,Bodies found in Brazil mangrove following police gun battle,"At least eight bodies, some with signs of torture, found on the outskirts of Rio de Janeiro following police operation.",https://www.aljazeera.com/news/2021/11/22/bodies-found-in-brazil-mangrove-following-police-gun-battle,https://www.aljazeera.com/wp-content/uploads/2021/11/2021-11-22T171651Z_1562723161_RC2NZQ93YYJB_RTRMADP_3_BRAZIL-VIOLENCE-1.jpg?resize=1200%2C630,2021-11-22T22:11:04Z,"At least eight bodies, including some showing signs of torture, have been found in a mangrove swamp outside of Rio de Janeiro, Brazil following a gun battle involving police.
Rio de Janeiro state po… [+2200 chars]",al-jazeera-english,Al Jazeera English
16,16,Al Jazeera,"Three children, one teacher killed in Cameroon school attack","Rights group says students aged 12, 16 and 17 and French language teacher killed in Ekondo Titi, in Southwest Region.",https://www.aljazeera.com/news/2021/11/24/three-children-one-teacher-killed-in-cameroon-school-attack,https://www.aljazeera.com/wp-content/uploads/2021/11/WEB_1000X562_EKONDO_TITI.jpg?fit=1000%2C562,2021-11-24T16:00:44Z,"Unidentified gunmen have attacked a school in a town in Cameroons violence-hit Southwest Region, killing at least three students and one teacher, according to a local human rights group.
The Centre … [+2284 chars]",al-jazeera-english,Al Jazeera English
17,17,David Child,Poland-Belarus border crisis deepens: Live updates,Thousands of people are stranded in freezing conditions along the frontier amid standoff between Warsaw and Minsk.,https://www.aljazeera.com/news/2021/11/11/poland-belarus-border-crisis-live-updates,https://www.aljazeera.com/wp-content/uploads/2021/11/2021-11-10T155353Z_19953659_RC2MRQ9P5FOU_RTRMADP_3_EUROPE-MIGRANTS-BELARUS-POLAND.jpg?resize=1200%2C630,2021-11-11T14:11:21Z,"The months-long migrant crisis that has played out along Polands border with Belarus is rapidly deepening as more people make desperate attempts to cross the frontier.
Warsaw and its allies are ramp… [+3488 chars]",al-jazeera-english,Al Jazeera English
18,18,Al Jazeera,"US, Israel, UAE, Bahrain launch joint naval drills in Red Sea","The drills follow last year's normalisation agreements between Israel, Bahrain the UAE and other former enemies.",https://www.aljazeera.com/news/2021/11/11/us-israel-uae-bahrain-launch-joint-naval-drills-in-red-sea,https://www.aljazeera.com/wp-content/uploads/2021/11/Red-Sea-Training.jpeg?resize=1200%2C630,2021-11-11T15:04:05Z,"The United States, Bahrain, Israel and the United Arab Emirates have begun a joint naval training in the Red Sea, the US Navy announced.
The five-day exercise is the first occasion the four countrie… [+2579 chars]",al-jazeera-english,Al Jazeera English
19,19,Al Jazeera,Several killed in Bangladesh rural council elections amid boycott,At least seven people killed as voters elect village council representatives in vote boycotted by main opposition party.,https://www.aljazeera.com/news/2021/11/12/bangladesh-rural-council-elections-violence-boycott,https://www.aljazeera.com/wp-content/uploads/2021/11/AP21315253694063.jpg?resize=1200%2C630,2021-11-12T05:11:44Z,At least seven people have been killed in Bangladesh election violence as voters selected village council representatives in elections expected to further consolidate the governing partys power amid … [+2997 chars],al-jazeera-english,Al Jazeera English
0,0,Michael Balsamo,DOJ to prioritize prosecuting violence on flights...,"DOJ to prioritize prosecuting violence on flights...

 
 
 
 (Third column, 6th story, link)

 

 

 
 Related stories:THE GREAT GETAWAY!
Thanksgiving challenges airlines as travel nears pre-pandemic levels...
Americans Expect To Gain 8 Pounds During Ho…",https://apnews.com/article/business-merrick-garland-c3b947f81b4281266f9f97eb279db3ba,https://storage.googleapis.com/afs-prod/media/8324814a8e644ffa8202dd6fb354022f/3000.jpeg,2021-11-24T22:37:39Z,WASHINGTON (AP) Attorney General Merrick Garland directed U.S. attorneys across the country to swiftly prioritize prosecution of federal crimes that happen on commercial flights as federal officials … [+2276 chars],associated-press,Associated Press
1,1,,Van Morrison sued over COVID criticism...,"LONDON (AP) — Northern Ireland’s health minister is suing Van Morrison after the singer called him “very dangerous” for his handling of coronavirus restrictions. The Belfast-born singer opposes restrictions to curb the spread of the virus, and has released se…",https://apnews.com/article/coronavirus-pandemic-entertainment-music-arts-and-entertainment-health-9811c0204c3913f4f9ac846acb61e918,https://storage.googleapis.com/afs-prod/media/2b45e61cca8d48a9a66336a7eb68cb1a/2237.jpeg,2021-11-08T12:19:38Z,"LONDON (AP) Northern Irelands health minister is suing Van Morrison after the singer called him very dangerous for his handling of coronavirus restrictions.
The Belfast-born singer opposes restricti… [+907 chars]",associated-press,Associated Press
2,2,,"Shots fired at police, journalists in Martinique riots...","PARIS (AP) — Shots were fired overnight at security forces and journalists on the French Caribbean island of Martinique amid violent protests against COVID-19 restrictions, France's interior minister said on Friday.",https://apnews.com/article/coronavirus-pandemic-health-business-caribbean-france-87b84e89efad9e7deb59d90dc6c1b5a9,https://storage.googleapis.com/afs-prod/media/afs:Medium:751921853724/700.png,2021-11-26T18:19:37Z,"PARIS (AP) Shots were fired overnight at security forces and journalists on the French Caribbean island of Martinique amid violent protests against COVID-19 restrictions, Frances interior minister sa… [+2214 chars]",associated-press,Associated Press
3,3,Chinedu Asadu,At least 3 dead after high rise in Nigeria collapses - Associated Press,"<ol><li>At least 3 dead after high rise in Nigeria collapses  Associated Press
</li><li>Dozens reportedly trapped after 21-storey building collapses in Nigeria's Lagos  Al Jazeera English
</li><li>21-story building collapses in Lagos, Nigeria  CNN
</li><li…",https://apnews.com/article/business-africa-lagos-nigeria-032126270daf9fdce3f58190d22fde2f,https://storage.googleapis.com/afs-prod/media/1ab1b29efedb43fe9344e2aa35bec8d9/3000.jpeg,2021-11-01T17:37:30Z,"LAGOS, Nigeria (AP) A 21-story apartment building under construction collapsed in an upscale area of Nigerias largest city, killing at least three people and leaving dozens more missing, officials an… [+1173 chars]",associated-press,Associated Press
4,4,Jason Dearen,White supremacist prison guards work with impunity in FL?,"In June, three Florida prison guards who boasted of being white supremacists beat, pepper sprayed and used a stun gun on an inmate who screamed “I can’t breathe!” at a prison near the Alabama border, according to a fellow inmate who reported it to the state.",https://apnews.com/article/business-prisons-florida-race-and-ethnicity-racial-injustice-60b96681445509d89e6c0497405497d6,https://storage.googleapis.com/afs-prod/media/17a5232d469d4a408e73c99b06bd1a87/3000.jpeg,2021-11-19T12:52:41Z,"In June, three Florida prison guards who boasted of being white supremacists beat, pepper sprayed and used a stun gun on an inmate who screamed I cant breathe! at a prison near the Alabama border, ac… [+12409 chars]",associated-press,Associated Press
5,5,Terry Tang,"'SESAME STREET' debuts Ji-Young, first Asian American muppet...","What's in a name? Well, for Ji-Young, the newest muppet resident of “Sesame Street,” her name is a sign she was meant to live there. “So, in Korean traditionally the two syllables they each mean something different and Ji means, like, smart or wise.",https://apnews.com/article/sesame-street-asian-american-muppet-ji-young-390bd29ba9d986524b242e9fa69695be,https://storage.googleapis.com/afs-prod/media/a63332225b7d481b97c9c48bb0961451/3000.jpeg,2021-11-16T01:31:40Z,"Whats in a name? Well, for Ji-Young, the newest muppet resident of Sesame Street, her name is a sign she was meant to live there.
So, in Korean traditionally the two syllables they each mean somethi… [+6308 chars]",associated-press,Associated Press
6,6,Terry Tang,AP Exclusive: 'Sesame Street' debuts Asian American muppet - Associated Press,"What's in a name? Well, for Ji-Young, the newest muppet resident of “Sesame Street,” her name is a sign she was meant to live there. “So, in Korean traditionally the two syllables they each mean something different and Ji means, like, smart or wise.",https://apnews.com/article/entertainment-lifestyle-osaka-racial-injustice-race-and-ethnicity-390bd29ba9d986524b242e9fa69695be,https://storage.googleapis.com/afs-prod/media/a63332225b7d481b97c9c48bb0961451/3000.jpeg,2021-11-15T03:01:39Z,"Whats in a name? Well, for Ji-Young, the newest muppet resident of Sesame Street, her name is a sign she was meant to live there.
So, in Korean traditionally the two syllables they each mean somethi… [+6308 chars]",associated-press,Associated Press
7,7,Qassim Abdul-zahra,"Iraqi PM survives assassination attempt, ramping up tensions - Associated Press","<ol><li>Iraqi PM survives assassination attempt, ramping up tensions  Associated Press
</li><li>Iraqi Prime Minister survives exploding drone assassination attempt  CNN
</li><li>What's next for Iraq after October's election? | Inside Story  Al Jazeera Engli…",https://apnews.com/article/middle-east-religion-iran-elections-iraq-28fe31151ed74ca6f7ef313793765824,https://storage.googleapis.com/afs-prod/media/66ea5f2632c042999d84737e36a86dcc/2008.jpeg,2021-11-07T11:26:15Z,This photo provided by the Iraqi Prime Minister's Media Office shows the aftermath of an assassination attempt at the home of Iraq's Prime Minister Mustafa al-Kadhimi in the heavily fortified Green Z… [+7695 chars],associated-press,Associated Press
8,8,Michael Balsamo,"Inside federal prisons, employees are committing the crimes - Associated Press","WASHINGTON (AP) — More than 100 federal prison workers have been arrested, convicted or sentenced for crimes since the start of 2019, including a warden indicted for sexual abuse , an associate warden charged with murder , guards taking cash to smuggle drugs …",https://apnews.com/article/coronavirus-pandemic-business-personnel-health-arrests-5be574b4103a2f5420e0d9da2daf5c9c,https://storage.googleapis.com/afs-prod/media/9f83d4f4f10a46b5b859384e71a1bae8/3000.jpeg,2021-11-14T14:54:46Z,"WASHINGTON (AP) More than 100 federal prison workers have been arrested, convicted or sentenced for crimes since the start of 2019, including a warden indicted for sexual abuse, an associate warden c… [+8326 chars]",associated-press,Associated Press
9,9,,Police kill one man in Missouri shooting that wounded five,COLUMBIA — Police shot and killed one man as they responded to a shootout in downtown Columbia that left five people injured early Sunday morning.,https://apnews.com/70f0be14d8acc178511723ff38781fb5,https://bloximages.newyork1.vip.townnews.com/stltoday.com/content/tncms/assets/v3/editorial/2/a1/2a17cc78-f0be-5730-91ce-b57eb8156c42/6191bd4259bf3.preview.jpg?crop=300%2C169%2C0%2C28&resize=356%2C200&order=crop%2Cresize,2021-11-14T23:18:00Z,"COLUMBIA Police shot and killed one man as they responded to a shootout in downtown Columbia that left five people injured early Sunday morning.
Columbia Police Chief Geoff Jones said two people wer… [+1077 chars]",associated-press,Associated Press
10,10,Monika Scislowska,Turkey halts flights for some Mideast citizens to EU's door - Associated Press,"<ol><li>Turkey halts flights for some Mideast citizens to EU's door  Associated Press
</li><li>Belarus airline to stop flying in migrants  Reuters
</li><li>Poland border: Turkey blocks Belarus flights to ease migrant crisis  BBC News
</li><li>Belarusian ai…",https://apnews.com/article/business-minsk-iraq-belarus-syria-eed6109ac662cde069bedb6c3b838580,https://storage.googleapis.com/afs-prod/media/d1acb6d3686645f381df925e263863a4/3000.jpeg,2021-11-12T12:54:28Z,"WARSAW, Poland (AP) Turkey on Friday stopped selling tickets to Iraqi, Syrian and Yemeni nationals wanting to fly to Belarus, which in recent months has become a key launching point for migrants and … [+5692 chars]",associated-press,Associated Press
11,11,By ALEJANDRA MOLINA Religion News Service,Catholic bishops seek answers in rising vandalism incidents,"(RNS) — It was after a pair of Catholic churches caught ablaze last summer, one in Southern California and another in Florida, that the U.S. Conference of Catholic Bishops decided to start documenting and tracking vandalism at Catholic sites across…",https://apnews.com/65d80fa4ed6081d4ed9f60f47352ddeb,https://bloximages.newyork1.vip.townnews.com/richmond.com/content/tncms/assets/v3/editorial/8/cf/8cf86752-85b1-5dba-ace2-8c51ee1c5f77/618ac202331f1.image.jpg?crop=1763%2C992%2C0%2C91&resize=1120%2C630&order=crop%2Cresize,2021-11-09T18:21:45Z,"In Colorado, the Archdiocese of Denver is keeping its own tally and has documented at least 25 parishes or ministry locations that, since February 2020, have been targets of vandalism, property destr… [+1203 chars]",associated-press,Associated Press
